"articleid","subarticleid","articlename","external_str_id","ecrlongname","ecrsectionid","sectionname","articlebarcode","unitname","sectiontype","rest","flgbase","subarticlebarcode","flg_disable","flg_disable_name","preparemoment_name","baseprice","ecological_class","articletype","article_type_name","tax_system","tag_1212","tag_1162","tag_1162_name","subarticle_marking","subarticle_marking_name","has_any_bc_marking","has_mrc","isloto","class_path","strpath"
"7784273","7784274","Хлебцы Dr.Korner зл.кокт Клюквенный 100г","9900000044750","Хлебцы Dr.Korner злаковый коктейль Клюквенный 100г","1000204","Cafe","4607065711764","шт/1","TYPE_GOODS","20000","SET_BASE","4607065711764","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784276","7784277","Ролик ГПН мини д/одежды 20слоев","9900000054815","Ролик ГАЗПРОМНЕФТЬ мини для одежды 20слоев","1000204","Cafe","4606066206705","шт/1","TYPE_GOODS","20000","SET_BASE","4606066206705","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784279","7784280","Драже PAW Patrol фонарик 8г","9900000060939","Драже PAW Patrol фонарик 8г","1000204","Cafe","4600416020089","шт/1","TYPE_GOODS","20000","SET_BASE","4600416020089","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784282","7784283","Фр-дог Sib гов+Кофе DC Кап 0,2л Акц","9900000062325","Френч-дог Sibylla сосиска говяжья 177г+Кофе Drive Cafe Капучино 0,2л Акция","1000204","Cafe","2000000002187","шт/1","TYPE_GOODS","20000","SET_BASE","2000000002187","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784282","7784285","Фр-дог Sib гов+Кофе DC Кап 0,2л Акц","9900000062325","Френч-дог Sibylla сосиска говяжья 177г+Кофе Drive Cafe Капучино 0,2л Акция","1000204","Cafe","2000000002149","шт/1","TYPE_GOODS","20000","SET_NOTBASE","2000000002149","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784287","7784288","Игр Lapkin AT365255 ёжик сильвер 17см","9900000063202","Игрушка Lapkin AT365255 ёжик сильвер 17см","1000204","Cafe","4627093652556","шт/1","TYPE_GOODS","20000","SET_BASE","4627093652556","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784290","7784291","Амер 0,2л+Баг инд,сыр new 180г Акц","9900000064490","Кофе Drive Cafe Американо 0,2л+Багет Drive Cafe индейка,сыр new 180г Акция","1000204","Cafe","2000000005676","шт/1","TYPE_GOODS","20000","SET_BASE","2000000005676","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784293","7784294","Миндаль mogyi жареный соленый 70г","9900000067109","Миндаль mogyi жареный соленый 70г","1000204","Cafe","5997347542759","шт/1","TYPE_GOODS","20000","SET_BASE","5997347542759","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784296","7784297","Т/бут FIFA-2018 Embl black 0,75л 1+1 Акц","9900000067682","Термобутылка FIFA-2018 Emblem black 0,75л 1+1 Акция","1000204","Cafe","2000000011646","шт/1","TYPE_GOODS","20000","SET_BASE","2000000011646","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784299","7784300","Конструктор LEGO 10860 Мой гоночный авто","9900000068246","Конструктор LEGO 10860 Мой первый гоночный автомобиль","1000204","Cafe","5702016110852","шт/1","TYPE_GOODS","20000","SET_BASE","5702016110852","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784302","7784303","Латте хол 0,2л+Сэнд НХН ростбиф 200г Акц","9900000068722","Кофе Drive Cafe Латте холодный 0,2л+Сэндвич Наш Хлеб Насущный ростбиф тостовый 200г Акция","1000204","Cafe","2000000015460","шт/1","TYPE_GOODS","20000","SET_BASE","2000000015460","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784305","7784306","Нап Starbucks Espresso ассорт ж/б 0,2л","9900000069060","Напиток Starbucks Doubleshot Espresso ассортимент ж/б 0,2л 1шт","1000204","Cafe","2000000016238","шт/1","TYPE_GOODS","20000","SET_BASE","2000000016238","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784308","7784309","Рюкзак Trunki д/бас,пляж осьминог","9900000069071","Рюкзак Trunki для бассейна,пляжа осьминог","1000204","Cafe","5055192201143","шт/1","TYPE_GOODS","20000","SET_BASE","5055192201143","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784311","7784312","Триммер Braun MGK3980TS эл blue","9900000072040","Триммер Braun MGK3980TS электрический blue","1000204","Cafe","4210201208440","шт/1","TYPE_GOODS","20000","SET_BASE","4210201208440","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784314","7784315","Щетка Braun Oral-B 2500/D501.513.2X Pro","9900000072043","Щетка Braun Oral-B 2500/D501.513.2X электрическая Pro black cross action футляр","1000204","Cafe","4210201219248","шт/1","TYPE_GOODS","20000","SET_BASE","4210201219248","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784317","7784318","Соковыжималка Braun CJ3000 tribute black","9900000072045","Соковыжималка Braun CJ3000 цитрусовая tribute black","1000204","Cafe","8021098773029","шт/1","TYPE_GOODS","20000","SET_BASE","8021098773029","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784320","7784321","Чайник Braun WK3100 purease black","9900000072046","Чайник Braun WK3100 purease black","1000204","Cafe","8021098773159","шт/1","TYPE_GOODS","20000","SET_BASE","8021098773159","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784323","7784324","Тостер Braun HT3010 purease black","9900000072047","Тостер Braun HT3010 purease black","1000204","Cafe","8021098760029","шт/1","TYPE_GOODS","20000","SET_BASE","8021098760029","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784326","7784327","Кофеварка Braun KF3120 black","9900000072048","Кофеварка Braun KF3120 капельная purease black","1000204","Cafe","8021098320148","шт/1","TYPE_GOODS","20000","SET_BASE","8021098320148","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784329","7784330","Блендер Braun MQ3135 sauce white","9900000072049","Блендер Braun MQ3135 Multiquick 3 sauce white","1000204","Cafe","8021098770745","шт/1","TYPE_GOODS","20000","SET_BASE","8021098770745","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784332","7784333","Нап DC Латте 0,3л 2шт Акц","9900000072744","Напиток Drive Cafe молокосодержащий кофейный Латте XL 0,3л 2шт Акция","1000204","Cafe","2400000000525","шт/1","TYPE_GOODS","20000","SET_BASE","2400000000525","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784335","7784336","Моккач DC XL 0,3л+Пан-о-разDCфис 85г Акц","9900000071627","Кофе Drive Cafe Моккачино XL 0,3л+Пан-о-разан Drive Cafe фисташка 85г Акция","1000204","Cafe","2000000024295","шт/1","TYPE_GOODS","20000","SET_BASE","2000000024295","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784338","7784339","Щетка Braun Oral-B 2500/D501.513.2X Акц","9900000072058","Щетка Braun Oral-B 2500/D501.513.2X электрическая Pro black cross action футляр Акция","1000204","Cafe","2000000025759","шт/1","TYPE_GOODS","20000","SET_BASE","2000000025759","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784341","7784342","Щетка Braun Oral-B D12.513K Vitality Акц","9900000072059","Щетка Braun Oral-B D12.513K электрическая Vitality kids cars Акция","1000204","Cafe","2000000025766","шт/1","TYPE_GOODS","20000","SET_BASE","2000000025766","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784344","7784345","Соковыжималка Braun CJ3000 tribute Акц","9900000072060","Соковыжималка Braun CJ3000 цитрусовая tribute black Акция","1000204","Cafe","2000000025773","шт/1","TYPE_GOODS","20000","SET_BASE","2000000025773","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784347","7784348","Печенье BombBar протеин асс 40г 2шт Акц","9900000069344","Печенье BombBar протеиновое ассортимент 40г 2шт Акция","1000204","Cafe","2000000017051","шт/1","TYPE_GOODS","20000","SET_BASE","2000000017051","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784350","7784351","Р/ж Orbit персик 13,6г","9900000012840","Резинка жевательная Orbit персик 13,6г","1000204","Cafe","42154716","шт/1","TYPE_GOODS","20000","SET_BASE","42154716","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784353","7784354","Нап Теди асс 0,33л+Нектар Теди асс 0,33л","9900000069345","Напиток Теди ассортимент 0,33л+Нектар Теди ассортимент 0,33л","1000204","Cafe","2000000017068","шт/1","TYPE_GOODS","20000","SET_BASE","2000000017068","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784356","7784357","Вода ЛИПЕЦКИЙ БЮВЕТ мин н.газ ПЭТ 1,5л","9900000015575","Вода ЛИПЕЦКИЙ БЮВЕТ минеральная негазированная ПЭТ 1,5л","1000204","Cafe","4601201008862","шт/1","TYPE_GOODS","20000","SET_BASE","4601201008862","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784356","7784359","Вода ЛИПЕЦКИЙ БЮВЕТ мин н.газ ПЭТ 1,5л","9900000015575","Вода ЛИПЕЦКИЙ БЮВЕТ минеральная негазированная ПЭТ 1,5л","1000204","Cafe","4600338002576","шт/1","TYPE_GOODS","20000","SET_NOTBASE","4600338002576","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784356","7784361","Вода ЛИПЕЦКИЙ БЮВЕТ мин н.газ ПЭТ 1,5л","9900000015575","Вода ЛИПЕЦКИЙ БЮВЕТ минеральная негазированная ПЭТ 1,5л","1000204","Cafe","4601201008756","шт/1","TYPE_GOODS","20000","SET_NOTBASE","4601201008756","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784363","7784364","Вода НОВОТЕРСКАЯ целеб мин ПЭТ 6штх1,5л","9900000026826","Вода НОВОТЕРСКАЯ целебная минеральная газированная 6штх1,5л ПЭТ","1000204","Cafe","4601557000206","шт/1","TYPE_GOODS","20000","SET_BASE","4601557000206","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7784366","7784367","Сигареты Davidoff ks ss black","9900000027141","Сигареты Davidoff king size super slims black","1000204","Cafe","46144157","шт/1","TYPE_GOODS","20000","SET_BASE","46144157","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
